location_PK,Division,Longitude,Latitude
778,D32,-79.4240677,43.73220881
779,D41,-79.28487185,43.76760165
780,D14,-79.43221823,43.65172517
781,D41,-79.27683525,43.71219096
782,D32,-79.42290002,43.7466085
783,D14,-79.43008246,43.64192496
784,D55,-79.33556888,43.66925054
785,D32,-79.45564721,43.78622307
786,D32,-79.42753248,43.72909212
787,D42,-79.31697256,43.81734203
788,D53,-79.37560854,43.70694023
789,D23,-79.62421973,43.73090179
790,D12,-79.51149998,43.697962
791,D41,-79.30051382,43.74409914
792,D22,-79.54801988,43.60831272
793,D31,-79.51410965,43.72063505
794,D52,-79.39136265,43.65838682
795,D14,-79.39840623,43.65389536
796,D11,-79.45345349,43.67114816
797,D11,-79.45241445,43.65632155
798,D31,-79.54156856,43.74823463
799,D51,-79.37481095,43.66065384
800,D23,-79.56482668,43.68384812
801,D43,-79.19386682,43.76017349
802,D43,-79.21005451,43.74768386
803,D32,-79.42585239,43.73640457
804,D43,-79.19595358,43.79123065
805,D13,-79.43310286,43.7003127
806,D42,-79.27713408,43.81730798
807,D32,-79.42336703,43.75874403
808,D22,-79.51723896,43.61420152
809,D33,-79.34952647,43.75179733
810,D42,-79.27470632,43.77938628
811,D22,-79.58465107,43.65948308
812,D31,-79.52209346,43.75553763
813,D55,-79.3005068,43.68844665
814,D23,-79.5825711,43.73397143
815,D23,-79.53890572,43.68176702
816,D41,-79.24140921,43.72087445
817,D22,-79.5260292,43.61079098
818,D11,-79.50134038,43.66461751
819,D54,-79.3536243,43.68950641
820,D31,-79.49071022,43.72603787
821,D32,-79.40855211,43.73393919
822,D41,-79.26442208,43.74969223
823,D23,-79.5524212,43.71413843
824,D41,-79.31298056,43.76572028
825,D22,-79.49155036,43.63884475
826,D33,-79.31419956,43.74149834
827,D55,-79.30155909,43.68767501
828,D42,-79.30164108,43.7977393
829,D23,-79.61676877,43.72091378
830,D42,-79.26829904,43.81425581
831,D33,-79.36130943,43.77940921
832,D52,-79.38154682,43.65790792
833,D14,-79.42351373,43.63972239
834,D23,-79.56269864,43.69581683
835,D43,-79.1827529,43.79517473
836,D22,-79.51165208,43.62434236
837,D23,-79.5495297,43.70328414
838,D22,-79.48521322,43.63015323
839,D23,-79.57245189,43.71702138
840,D31,-79.54061969,43.7714933
841,D23,-79.57844525,43.71666178
842,D23,-79.59102348,43.7317741
843,D43,-79.19793737,43.79031287
844,D14,-79.40518895,43.65697872
845,D13,-79.43948039,43.66953915
846,D33,-79.36072778,43.75643579
847,D55,-79.31158524,43.67051816
848,D23,-79.59281296,43.68081517
849,D31,-79.5305232,43.75451087
850,D33,-79.34127547,43.8156505
851,D43,-79.23239446,43.72513872
852,D53,-79.39828254,43.67032491
853,D11,-79.44131517,43.66297368
854,D12,-79.47881704,43.71222581
855,D55,-79.34740718,43.65941945
856,D54,-79.34304424,43.67930242
857,D13,-79.43374351,43.67440779
858,D22,-79.48862673,43.61495018
859,D55,-79.30800813,43.66824442
860,D31,-79.56968565,43.75877308
861,D42,-79.27321037,43.82310661
862,D11,-79.46168754,43.66188897
863,D42,-79.26105584,43.81473324
864,D22,-79.52458445,43.67771492
865,D23,-79.59008355,43.73745121
866,D22,-79.57895491,43.63754652
867,D42,-79.23438461,43.83055551
868,D54,-79.32651088,43.71774082
869,D22,-79.54746346,43.66346118
870,D14,-79.39553097,43.64673969
871,D53,-79.40238049,43.66945912
872,D51,-79.37734964,43.66099991
873,D23,-79.6043747,43.75592104
874,D11,-79.46000875,43.65470772
875,D33,-79.33366419,43.75198335
876,D13,-79.45487901,43.68871997
877,D32,-79.40763068,43.76946668
878,D22,-79.57020821,43.66490992
879,D23,-79.58726582,43.68951723
880,D55,-79.35192093,43.66013699
881,D32,-79.41815213,43.74149917
882,D32,-79.4230451,43.75799929
883,D32,-79.40801098,43.77033786
884,D14,-79.40383181,43.66665689
885,D32,-79.39842708,43.75628523
886,D42,-79.29946073,43.80220007
887,D53,-79.39832607,43.70673316
888,D32,-79.38920551,43.75991797
889,D33,-79.36147665,43.78869355
890,D33,-79.35805866,43.79080214
891,D43,-79.23491721,43.78153248
892,D33,-79.36585639,43.7474081
893,D13,-79.46051143,43.68900107
894,D12,-79.47605995,43.6899192
895,D54,-79.30529789,43.71510078
896,D32,-79.44598667,43.72478043
897,D54,-79.33522424,43.69454508
898,D23,-79.55288054,43.68622337
899,D55,-79.31687762,43.66716081
900,D32,-79.44389984,43.75565288
901,D41,-79.29142356,43.72699591
902,D12,-79.51713898,43.70621657
903,D51,-79.36442266,43.65561541
904,D11,-79.46232193,43.66349693
905,D52,-79.38702746,43.66853925
906,D54,-79.31713686,43.68473778
907,D53,-79.39288364,43.67470949
908,D33,-79.35069147,43.78541589
909,D52,-79.38132952,43.65741605
910,D41,-79.2484742,43.7119417
911,D12,-79.46765674,43.69171645
912,D32,-79.43879738,43.73188521
913,D55,-79.29944328,43.68219661
914,D51,-79.36941977,43.65452491
915,D33,-79.34267232,43.73443377
916,D33,-79.3449692,43.78263698
917,D52,-79.37787874,43.64914837
918,D51,-79.3771082,43.65650088
919,D51,-79.35840973,43.65001391
920,D54,-79.34201301,43.69086007
921,D52,-79.39801041,43.65294362
922,D42,-79.25968862,43.78770014
923,D42,-79.23244167,43.81315474
924,D52,-79.4000091,43.65794797
925,D31,-79.56835985,43.74838176
926,D13,-79.43207666,43.71633316
927,D54,-79.31025347,43.70682342
928,D14,-79.39458503,43.64442176
929,D14,-79.39924205,43.63909783
930,D12,-79.49417643,43.68865846
931,D31,-79.52248397,43.77124298
932,D23,-79.59257596,43.71653266
933,D43,-79.23198064,43.75931509
934,D41,-79.24972957,43.70877601
935,D12,-79.47963364,43.72186332
936,D54,-79.34877499,43.68943255
937,D42,-79.22671389,43.81198024
938,D23,-79.57079919,43.69159331
939,D32,-79.40885012,43.75848523
940,D14,-79.41217664,43.6610155
941,D51,-79.38159831,43.66737287
942,D14,-79.42087545,43.66302552
943,D11,-79.45728041,43.67394819
944,D53,-79.39478159,43.67038539
945,D14,-79.40471258,43.64210995
946,D23,-79.59097544,43.71176933
947,D31,-79.50753093,43.74760022
948,D51,-79.37036718,43.67025828
949,D54,-79.29506949,43.70087568
950,D32,-79.45863468,43.74899565
951,D41,-79.26233643,43.76017435
952,D23,-79.55240253,43.7180855
953,D14,-79.4359982,43.63717625
954,D52,-79.39211621,43.64968054
955,D42,-79.26273294,43.80882411
956,D52,-79.38515573,43.65922594
957,D41,-79.25243361,43.72779384
958,D41,-79.26699358,43.72998475
959,D11,-79.43622501,43.6429624
960,D22,-79.50885857,43.63330115
961,D53,-79.39304164,43.67075303
962,D31,-79.5107957,43.74666709
963,D55,-79.28519586,43.67311655
964,D43,-79.23171553,43.77643477
965,D53,-79.41693591,43.71386373
966,D54,-79.33267576,43.68227617
967,D22,-79.53897667,43.67983728
968,D51,-79.37074933,43.64783612
969,D51,-79.38491403,43.66584039
970,D12,-79.46870224,43.6963264
971,D33,-79.38456278,43.77390637
972,D41,-79.28688517,43.75871055
973,D12,-79.47567548,43.69589837
974,D13,-79.4255215,43.70099327
975,D31,-79.54648614,43.7702823
976,D53,-79.40028097,43.66874114
977,D33,-79.34460872,43.76463793
978,D32,-79.44912816,43.780214
979,D43,-79.21553144,43.74394623
980,D53,-79.41476372,43.71667504
981,D42,-79.28568841,43.78477465
982,D14,-79.41142967,43.640757
983,D42,-79.26275058,43.81014371
984,D42,-79.26827435,43.78202866
985,D52,-79.38353872,43.64792395
986,D54,-79.35633014,43.67668659
987,D41,-79.269199,43.73529097
988,D32,-79.40101107,43.73850369
989,D42,-79.2199855,43.81033835
990,D43,-79.24538205,43.75554721
991,D31,-79.52292323,43.7682623
992,D32,-79.41953867,43.77888161
993,D32,-79.4701344,43.75081026
994,D33,-79.37958509,43.76707633
995,D33,-79.35309681,43.78627682
996,D43,-79.16224148,43.77378425
997,D42,-79.29806468,43.78105385
998,D13,-79.44920947,43.67041868
999,D43,-79.19485322,43.76649368
1000,D41,-79.27375897,43.706634
1001,D42,-79.21555349,43.80779799
1002,D41,-79.27693018,43.76667206
1003,D42,-79.30860051,43.77672036
1004,D43,-79.18334086,43.77042384
1005,D43,-79.20566536,43.78568446
1006,D41,-79.25180901,43.7168977
1007,D42,-79.23294936,43.82776614
1008,D43,-79.21234461,43.7446023
1009,D42,-79.16874601,43.80422288
1010,D55,-79.33415422,43.67243048
1011,D41,-79.28272653,43.71618077
1012,D31,-79.55874466,43.74855851
1013,D14,-79.42318712,43.65060576
1014,D14,-79.40854285,43.64628799
1015,D32,-79.45570297,43.77273997
1016,D33,-79.35505915,43.77899702
1017,D55,-79.32359895,43.68336554
1018,D13,-79.45524043,43.69107546
1019,D31,-79.50754285,43.72271668
1020,D23,-79.57639979,43.73845538
1021,D12,-79.46280614,43.67886585
1022,D52,-79.39388892,43.64273773
1023,D53,-79.40024183,43.70635229
1024,D53,-79.40708312,43.67485713
1025,D55,-79.30998764,43.6790374
1026,D13,-79.44055121,43.69214717
1027,D14,-79.43783051,43.63847104
1028,D13,-79.4439162,43.68014969
1029,D13,-79.45122156,43.68631362
1030,D53,-79.39442018,43.71206328
1031,D23,-79.5665454,43.73745504
1032,D31,-79.51703417,43.75485496
1033,D31,-79.48412845,43.75641922
1034,D42,-79.29123436,43.81762825
1035,D23,-79.55422326,43.67836082
1036,D22,-79.49853169,43.62723771
1037,D31,-79.48872132,43.75451293
1038,D41,-79.28675501,43.6948339
1039,D32,-79.4197782,43.79716051
1040,D33,-79.34428001,43.78097583
1041,D12,-79.49646463,43.67802761
1042,D52,-79.38634339,43.66246955
1043,D41,-79.2679163,43.68971495
1044,D23,-79.58578825,43.75097753
1045,D33,-79.30738708,43.73627083
1046,D33,-79.34112804,43.77621386
1047,D32,-79.46758942,43.71572986
1048,D41,-79.26150808,43.71360658
1049,D14,-79.43689219,43.63960265
1050,D22,-79.50961902,43.60137046
1051,D41,-79.2555692,43.73507361
1052,D41,-79.27026986,43.69152122
1053,D14,-79.43413785,43.64109159
1054,D42,-79.2839053,43.78805789
1055,D54,-79.30142274,43.70963033
1056,D23,-79.60569089,43.72892868
1057,D13,-79.44638373,43.68624873
1058,D11,-79.45127101,43.63933996
1059,D41,-79.30049817,43.72496742
1060,D54,-79.33076643,43.68447183
1061,D22,-79.56010921,43.6473971
1062,D11,-79.47094549,43.65846108
1063,D22,-79.49225729,43.61408185
1064,D31,-79.52346138,43.74904436
1065,D23,-79.58207638,43.74326507
1066,D55,-79.3291961,43.67387997
1067,D42,-79.29012321,43.80531582
1068,D42,-79.30593908,43.79899784
1069,D42,-79.26529895,43.81409909
1070,D43,-79.23088822,43.7657934
1071,D14,-79.40844929,43.6517934
1072,D55,-79.35633014,43.67668659
1073,D42,-79.282022,43.77947414
1074,D14,-79.43131207,43.65773638
1075,D14,-79.42322142,43.6494005
1076,D33,-79.30761033,43.73682457
1077,D32,-79.42027493,43.75944401
1078,D42,-79.28268,43.77787789
1079,D52,-79.39153656,43.64758619
1080,D42,-79.28503276,43.78535483
1081,D41,-79.27695418,43.70239572
1082,D23,-79.58704738,43.75100077
1083,D52,-79.39840623,43.65389536
1084,D13,-79.435727,43.68991575
1085,D53,-79.3904349,43.69860218
1086,D11,-79.43141432,43.64965071
1087,D22,-79.51191722,43.65864827
1088,D54,-79.32457447,43.71215256
1089,D42,-79.23844993,43.81039598
1090,D31,-79.51163274,43.76604243
1091,D32,-79.41725427,43.77839991
1092,D11,-79.44269466,43.65833851
1093,D12,-79.48452983,43.67066205
1094,D22,-79.55763155,43.67562396
1095,D33,-79.38628347,43.75912408
1096,D55,-79.31230274,43.66990781
1097,D53,-79.42068868,43.70738095
1098,D33,-79.3489978,43.76837833
1099,D12,-79.48835408,43.67138165
1100,D42,-79.27492053,43.82696668
1101,D55,-79.30484606,43.67652483
1102,D23,-79.61897852,43.72100602
1103,D54,-79.3063003,43.70766291
1104,D43,-79.23605587,43.74570271
1105,D41,-79.30336704,43.74674145
1106,D14,-79.4046631,43.64896803
1107,D42,-79.17132729,43.80939043
1108,D53,-79.4007248,43.66981529
1109,D52,-79.38551636,43.64886856
1110,D13,-79.44464324,43.69773351
1111,D31,-79.49882013,43.77674565
1112,D33,-79.33874208,43.75937098
1113,D14,-79.41581649,43.66028429
1114,D12,-79.50234051,43.69759511
1115,D14,-79.40039038,43.65405001
1116,D32,-79.40142242,43.78171246
1117,D52,-79.39360024,43.64576209
1118,D23,-79.62088968,43.72890858
1119,D32,-79.42109615,43.73138768
1120,D14,-79.42617452,43.65644357
1121,D32,-79.42649218,43.7379352
1122,D41,-79.26808492,43.75060856
1123,D41,-79.26174292,43.73369145
1124,D31,-79.50793329,43.7184039
1125,D32,-79.45017637,43.75306779
1126,D43,-79.14630534,43.78634123
1127,D13,-79.46174045,43.68870393
1128,D33,-79.31349495,43.75300529
1129,D42,-79.31516435,43.81942941
1130,D22,-79.53703845,43.60591479
1131,D14,-79.42779721,43.63521617
1132,D52,-79.38143561,43.64291214
1133,D52,-79.38565257,43.66756225
1134,D53,-79.37489499,43.70510768
1135,D53,-79.42531619,43.71678593
1136,D41,-79.30360655,43.73068361
1137,D53,-79.39109808,43.67344038
1138,D33,-79.34151819,43.74138065
1139,D43,-79.19000513,43.76364655
1140,D23,-79.62194106,43.74591258
1141,D12,-79.47079726,43.6863549
1142,D42,-79.30101856,43.80230181
1143,D31,-79.56753511,43.75507094
1144,D31,-79.48293923,43.73034387
1145,D41,-79.26809008,43.70699821
1146,D55,-79.33814773,43.6724497
1147,D41,-79.2771856,43.7051802
1148,D54,-79.29235253,43.69527373
1149,D11,-79.48388097,43.65643495
1150,D32,-79.4093148,43.72519056
1151,D32,-79.42928896,43.76991836
1152,D52,-79.3894651,43.64593813
1153,D13,-79.41282178,43.68064787
1154,D33,-79.3520593,43.78648665
1155,D43,-79.23086653,43.72386554
1156,D14,-79.39837878,43.64832482
1157,D52,-79.38268555,43.64598268
1158,D23,-79.58938369,43.73202412
1159,D33,-79.38409907,43.76280311
1160,D33,-79.36634407,43.77617067
1161,D13,-79.4527594,43.69514605
1162,D43,-79.2351622,43.72271441
1163,D22,-79.5190564,43.62264458
1164,D14,-79.42488998,43.63268619
1165,D42,-79.30148897,43.82497746
1166,D32,-79.40069088,43.7254115
1167,D31,-79.49768445,43.72658707
1168,D12,-79.49117952,43.68660017
1169,D42,-79.1648896,43.80487905
1170,D54,-79.31273908,43.68568467
1171,D12,-79.49019203,43.70580717
1172,D32,-79.46730195,43.76032404
1173,D41,-79.26287959,43.70946616
1174,D33,-79.35760617,43.77633445
1175,D11,-79.47515603,43.6708554
1176,D41,-79.28577467,43.69522027
1177,D54,-79.30673533,43.70585675
1178,D22,-79.51772567,43.63087782
1179,D33,-79.36832047,43.79142698
1180,D43,-79.20474217,43.76396461
1181,D52,-79.39815878,43.65826015
1182,D53,-79.37744918,43.71309193
1183,D32,-79.44479328,43.78103889
1184,D14,-79.4143444,43.6630942
1185,D55,-79.32526809,43.66439702
1186,D22,-79.56318823,43.65265106
1187,D31,-79.49091981,43.74910142
1188,D14,-79.41081272,43.63924479
1189,D22,-79.54466455,43.63212137
1190,D43,-79.16317054,43.76553289
1191,D53,-79.38424395,43.7125195
1192,D12,-79.46119113,43.67393686
1193,D52,-79.39025369,43.64785592
1194,D52,-79.38188491,43.65866815
1195,D31,-79.57248706,43.75662172
1196,D53,-79.40040239,43.71637535
1197,D54,-79.32492505,43.68659896
1198,D23,-79.56630107,43.73939036
1199,D14,-79.41087977,43.65130826
1200,D43,-79.19639419,43.76614804
1201,D14,-79.4166006,43.6411109
1202,D43,-79.21945113,43.73660189
1203,D23,-79.54973581,43.69932797
1204,D53,-79.39485115,43.69000105
1205,D55,-79.34885459,43.65665797
1206,D33,-79.35519348,43.79474924
1207,D22,-79.53716318,43.64601545
1208,D55,-79.3374569,43.6795733
1209,D43,-79.25089301,43.7544141
1210,D54,-79.29786069,43.68903988
1211,D32,-79.44106756,43.79230201
1212,D53,-79.40228281,43.69489219
1213,D13,-79.44764573,43.69625936
1214,D53,-79.41821277,43.71712762
1215,D42,-79.32297554,43.77524437
1216,D53,-79.41737183,43.7149712
1217,D12,-79.50773622,43.70974475
1218,D54,-79.31879777,43.69966644
1219,D31,-79.48693857,43.7366262
1220,D52,-79.37869993,43.65105518
1221,D52,-79.38275181,43.64263544
1222,D31,-79.49839659,43.7205217
1223,D31,-79.48248767,43.72856336
1224,D42,-79.25908224,43.78740907
1225,D22,-79.57241116,43.65116281
1226,D14,-79.40235491,43.63675803
1227,D12,-79.4839294,43.66999941
1228,D54,-79.3005068,43.68844665
1229,D51,-79.36777622,43.6443443
1230,D22,-79.49960752,43.61919943
1231,D52,-79.39033931,43.65450322
1232,D54,-79.30495544,43.68748082
1233,D54,-79.34230421,43.69276625
1234,D42,-79.30608752,43.81656269
1235,D31,-79.48165414,43.72511192
1236,D41,-79.27549938,43.70690909
1237,D33,-79.34965701,43.78801667
1238,D42,-79.31449717,43.81620425
1239,D23,-79.57263826,43.7241323
1240,D42,-79.29806519,43.79151323
1241,D14,-79.42562006,43.66198485
1242,D32,-79.44176294,43.73096594
1243,D12,-79.50379913,43.70287945
1244,D14,-79.4023568,43.64319258
1245,D53,-79.39705798,43.69378853
1246,D14,-79.43657354,43.63873271
1247,D43,-79.21863904,43.77520892
1248,D55,-79.32393815,43.66469202
1249,D11,-79.46894095,43.63732513
1250,D13,-79.45189005,43.701478
1251,D42,-79.2989412,43.78271162
1252,D13,-79.42955199,43.71842236
1253,D11,-79.44383957,43.64733906
1254,D13,-79.46121727,43.69066835
1255,D12,-79.48092436,43.67815229
1256,D31,-79.51807494,43.75897564
1257,D33,-79.33714617,43.78504074
1258,D11,-79.45575562,43.6703367
1259,D11,-79.47600137,43.64545688
1260,D11,-79.49470048,43.65371257
1261,D52,-79.40278753,43.65745805
1262,D43,-79.24698657,43.78053734
1263,D12,-79.50753226,43.69443169
1264,D13,-79.4571269,43.68103329
1265,D14,-79.4165443,43.66214487
1266,D22,-79.52113106,43.64519854
1267,D23,-79.56350218,43.68229137
1268,D11,-79.44092476,43.63973986
1269,D22,-79.52454939,43.59552297
1270,D43,-79.19667421,43.7682587
1271,D42,-79.28842287,43.82692168
1272,D23,-79.56570486,43.73815824
1273,D31,-79.50459595,43.72160119
1274,D43,-79.20976899,43.74703789
1275,D22,-79.55686589,43.61012637
1276,D12,-79.47877649,43.718362
1277,D14,-79.41953602,43.65952318
1278,D14,-79.43702011,43.66385948
1279,D55,-79.34355095,43.66028737
1280,D14,-79.41021032,43.64101146
1281,D12,-79.47502356,43.69016583
1282,D32,-79.41227445,43.78047607
1283,D51,-79.37854549,43.67025604
1284,D51,-79.35693963,43.65638235
1285,D55,-79.34797865,43.66895267
1286,D32,-79.40218369,43.74726442
1287,D51,-79.36731187,43.65912273
1288,D22,-79.49946758,43.6125713
1289,D12,-79.52607375,43.70699518
1290,D11,-79.46043635,43.67218389
1291,D42,-79.2079213,43.80712027
1292,D41,-79.26052776,43.73879263
1293,D33,-79.37338375,43.77509534
1294,D23,-79.61945923,43.73319325
1295,D42,-79.3011731,43.7955152
1296,D43,-79.17388282,43.77115371
1297,D13,-79.42473034,43.68908849
1298,D23,-79.57462199,43.73082348
1299,D41,-79.28123133,43.75852885
1300,D52,-79.38581514,43.66081576
1301,D14,-79.39433233,43.63732228
1302,D42,-79.32042886,43.8165732
1303,D23,-79.56770583,43.74246642
1304,D42,-79.32224962,43.81735044
1305,D41,-79.27822444,43.71590981
1306,D42,-79.31865985,43.82008817
1307,D52,-79.38864414,43.64819947
1308,D13,-79.45399035,43.68676224
1309,D32,-79.43413027,43.72921417
1310,D41,-79.27236644,43.70829425
1311,D22,-79.5128325,43.64509524
1312,D42,-79.31930899,43.80992016
1313,D23,-79.57188023,43.69379116
1314,D42,-79.30511567,43.7971152
1315,D22,-79.55467522,43.6328036
1316,D31,-79.48547817,43.76469353
1317,D13,-79.45471144,43.69678328
1318,D51,-79.36607348,43.64932911
1319,D41,-79.28096318,43.71204501
1320,D31,-79.54105541,43.74596381
1321,D51,-79.37633027,43.65851354
1322,D43,-79.21997452,43.77589439
1323,D12,-79.47544825,43.6803459
1324,D42,-79.23350798,43.82859017
1325,D31,-79.51964817,43.76590936
1326,D32,-79.43833219,43.71732346
1327,D32,-79.42079703,43.78636367
1328,D12,-79.5194708,43.70251974
1329,D23,-79.55881483,43.73427551
1330,D42,-79.32688908,43.79578453
1331,D14,-79.41744186,43.64447905
1332,D41,-79.26586378,43.75393478
1333,D41,-79.26602032,43.73267414
1334,D11,-79.44413873,43.63997097
1335,D43,-79.24612364,43.73709631
1336,D32,-79.43753899,43.74386678
1337,D14,-79.43827743,43.63589862
1338,D33,-79.34364985,43.74646541
1339,D53,-79.39764386,43.70339756
1340,D53,-79.41624847,43.71209447
1341,D13,-79.43489928,43.68781822
1342,D23,-79.59033164,43.73401277
1343,D43,-79.18663442,43.75119767
1344,D14,-79.395007,43.64546954
1345,D11,-79.48478393,43.65015823
1346,D23,-79.51953311,43.68590256
1347,D22,-79.56069127,43.66395135
1348,D32,-79.45470374,43.71968477
1349,D31,-79.48960953,43.74934748
1350,D41,-79.25769541,43.73076653
1351,D51,-79.38091931,43.66572241
1352,D53,-79.39690172,43.67555234
1353,D53,-79.39781207,43.70435185
1354,D55,-79.3176124,43.66888972
1355,D53,-79.40414752,43.66746377
1356,D55,-79.32876002,43.67668917
1357,D32,-79.41089678,43.76150872
1358,D55,-79.33939532,43.68001357
1359,D31,-79.48202984,43.72664298
1360,D32,-79.4633489,43.75025176
1361,D22,-79.49787186,43.61502724
1362,D43,-79.19160966,43.7548747
1363,D51,-79.3734186,43.65730333
1364,D32,-79.43158255,43.72739787
